student_id,gender,age,parental_education,study_hours_per_week,attendance_rate,extracurricular,math_score,physics_score,chemistry_score,english_score,computer_score,average_score,passed_all,grade
2604,Male,17,High School,10.6,78.6,No,84.0,77.8,69.7,69.8,74.9,75.2,1,B
2605,Male,17,Master,10.5,85.9,No,59.4,54.7,56.2,61.0,73.6,61.0,1,C
2606,Female,17,High School,14.1,80.8,No,,49.0,65.2,61.0,65.4,60.2,1,C
2607,Male,15,High School,19.6,76.4,Yes,78.5,73.8,,63.5,78.4,73.6,1,B
2608,Male,16,Bachelor,15.8,95.0,Yes,74.7,74.8,61.3,71.1,,70.5,1,B
2609,Female,16,High School,19.4,83.8,No,88.4,86.0,79.2,81.0,82.3,83.4,1,A
2610,Male,18,High School,6.8,89.5,No,52.7,47.5,50.2,52.9,54.7,51.6,1,C
2611,Female,16,High School,13.6,75.9,No,73.4,70.3,61.0,74.2,73.2,70.4,1,B
2612,Male,15,High School,12.8,82.1,No,68.2,76.3,76.2,72.1,75.2,73.6,1,B
2613,Male,17,Master,13.8,94.0,Yes,84.4,85.6,95.9,70.4,91.0,85.5,1,A
2614,Female,18,Bachelor,18.9,100.0,No,94.3,85.8,85.3,80.9,100.0,89.3,1,A
2615,Male,18,High School,10.9,72.2,No,61.3,57.9,63.7,62.0,65.6,62.1,1,C
2616,Male,16,High School,10.0,86.4,No,91.7,81.0,76.4,76.0,82.8,81.6,1,A
2617,Male,18,High School,14.7,91.3,No,72.4,83.0,86.0,57.5,67.2,73.2,1,B
2618,Male,17,Bachelor,3.1,83.1,Yes,62.6,61.2,65.5,60.4,58.4,61.6,1,C
2619,Female,18,High School,10.8,94.8,Yes,93.4,79.4,87.6,76.1,85.1,84.3,1,A
2620,Male,17,Master,11.3,81.1,Yes,80.1,61.6,78.8,,78.9,74.8,1,B
2621,Female,15,High School,7.4,89.2,Yes,63.6,48.8,51.8,56.2,59.0,55.9,1,C
2622,Female,15,High School,17.3,83.8,Yes,85.3,71.8,74.9,69.2,86.0,77.4,1,B
2623,Male,17,Graduate,6.7,,No,61.2,61.8,71.6,59.6,73.5,65.5,1,B
2624,Female,16,Master,11.3,82.6,No,84.9,57.9,73.3,68.6,83.0,73.5,1,B
2625,Male,18,High School,13.5,85.2,No,94.5,81.8,79.3,79.0,,83.6,1,A
2626,Female,16,Master,18.8,95.6,No,79.5,68.3,69.3,66.7,77.2,72.2,1,B
2627,Male,18,Bachelor,11.9,79.8,Yes,76.1,77.7,68.5,,79.9,75.6,1,B
2628,Female,15,Master,16.7,88.6,Yes,79.4,67.6,80.1,71.3,84.6,76.6,1,B
2629,Female,15,Bachelor,15.5,73.4,No,75.0,67.8,80.7,61.9,,71.4,1,B
2630,Male,15,Master,12.6,79.3,Yes,74.3,79.3,91.4,68.2,81.6,79.0,1,B
2631,Female,18,No Formal,6.6,91.1,No,72.9,55.9,,58.8,61.2,62.2,1,C
2632,Female,15,High School,4.8,80.1,No,56.7,70.6,55.4,,58.4,60.3,1,C
2633,Male,15,Bachelor,12.5,83.6,No,,72.4,62.7,60.6,75.0,67.7,1,B
2634,Male,15,Bachelor,9.3,91.9,No,85.5,68.6,67.7,72.7,70.0,72.9,1,B
2635,Female,15,High School,16.6,83.4,Yes,90.0,89.5,93.2,87.4,88.2,89.7,1,A
2636,Female,16,High School,15.7,,No,77.2,52.1,67.4,68.1,77.7,68.5,1,B
2637,Female,15,High School,11.1,89.7,Yes,82.0,88.9,89.8,79.6,80.9,84.2,1,A
2638,Female,15,Bachelor,6.2,91.5,Yes,76.4,73.3,67.4,67.0,75.4,71.9,1,B
2639,Female,16,Bachelor,14.6,97.9,No,93.1,84.6,90.3,70.0,91.5,85.9,1,A
2640,Female,16,Bachelor,6.9,90.6,No,73.2,68.4,62.2,66.3,69.4,67.9,1,B
2641,Male,18,High School,8.2,100.0,No,84.4,76.5,60.7,73.7,73.4,73.7,1,B
2642,Male,17,Bachelor,7.1,95.3,No,55.5,53.2,49.4,55.0,70.7,56.8,1,C
2643,Female,15,Graduate,,83.8,No,79.1,69.5,67.2,,74.3,72.5,1,B
2644,Female,15,Bachelor,17.9,98.3,No,100.0,93.5,98.5,73.8,89.5,91.1,1,A
2645,Male,15,Bachelor,12.0,90.1,No,,75.7,69.5,,79.7,75.0,1,B
2646,Male,18,Master,9.8,84.8,No,71.1,65.4,66.1,66.4,82.4,70.3,1,B
2647,Female,15,Master,4.4,90.2,No,40.5,44.8,45.3,53.0,47.9,46.3,1,D
2648,Female,17,Bachelor,14.8,96.9,No,75.9,82.3,68.2,65.6,86.9,75.8,1,B
2649,Male,16,Graduate,8.1,91.6,No,54.7,,55.7,57.8,57.9,56.5,1,C
2650,Male,18,Bachelor,12.6,100.0,Yes,86.3,67.9,76.7,73.4,77.0,76.3,1,B
2651,Male,16,Graduate,10.2,96.7,Yes,62.0,74.1,67.2,65.0,63.6,66.4,1,B
2652,Male,15,High School,16.2,92.2,No,71.8,74.2,58.6,72.8,87.7,73.0,1,B
2653,Male,15,High School,11.2,79.8,No,91.0,92.5,81.4,88.2,80.2,86.7,1,A
2654,Male,15,High School,11.7,86.6,No,,75.0,79.2,68.1,,74.1,1,B
2655,Female,17,Master,14.4,88.6,No,86.4,80.9,87.8,75.9,98.6,85.9,1,A
2656,Male,17,Bachelor,22.5,93.6,Yes,100.0,93.5,100.0,99.5,,98.2,1,A
2657,Female,18,High School,16.4,93.1,Yes,87.4,76.6,89.5,79.1,89.4,84.4,1,A
2658,Female,16,High School,11.6,89.4,No,71.8,70.7,56.0,63.5,74.7,67.3,1,B
2659,Male,15,Graduate,12.0,89.0,No,73.1,68.5,61.7,66.3,68.8,67.7,1,B
2660,Female,15,Master,,93.8,No,85.7,74.8,71.6,76.4,83.5,78.4,1,B
2661,Male,15,Bachelor,7.3,81.1,Yes,45.5,56.5,45.7,52.8,51.5,50.4,1,C
2662,Female,15,Bachelor,9.2,100.0,No,64.9,74.2,62.8,67.6,71.2,68.1,1,B
2663,Male,17,Bachelor,8.1,71.6,No,50.2,41.6,44.6,50.1,52.4,47.8,1,D
2664,Female,16,Bachelor,15.3,99.6,No,80.3,85.9,71.6,80.4,89.9,81.6,1,A
2665,Female,16,Graduate,,87.6,No,75.0,58.8,76.4,68.2,,69.6,1,B
2666,Male,18,High School,18.7,96.0,No,90.2,85.0,75.1,77.0,86.5,82.8,1,A
2667,Male,17,Bachelor,15.8,90.9,No,97.0,85.5,76.7,86.1,83.0,85.7,1,A
2668,Female,15,High School,12.1,90.8,No,93.8,90.5,86.7,81.6,83.3,87.2,1,A
2669,Female,16,Bachelor,12.0,92.4,Yes,70.2,72.4,,67.8,85.8,74.1,1,B
2670,Male,16,Bachelor,9.2,94.5,No,86.3,84.4,86.3,86.4,99.5,88.6,1,A
2671,Female,17,Bachelor,,85.4,Yes,88.9,,79.0,72.2,73.0,78.3,1,B
2672,Male,18,High School,17.4,96.3,No,81.9,100.0,89.5,76.0,99.6,89.4,1,A
2673,Female,18,Bachelor,8.5,,No,59.6,59.8,71.4,61.8,60.2,62.6,1,C
2674,Male,15,High School,4.3,88.0,No,75.8,71.4,73.4,65.8,,71.6,1,B
2675,Female,18,High School,15.5,94.7,Yes,98.3,67.7,,87.4,83.8,84.3,1,A
2676,Male,16,High School,13.6,96.0,Yes,87.5,76.2,82.9,80.2,99.6,85.3,1,A
2677,Male,18,Master,6.4,91.7,Yes,67.9,67.7,73.6,,65.8,68.8,1,B
2678,Male,15,Bachelor,8.3,84.9,Yes,52.4,43.8,63.9,55.1,54.2,53.9,1,C
2679,Male,16,Bachelor,7.7,95.2,Yes,72.6,71.2,67.1,71.6,69.9,70.5,1,B
2680,Female,18,Master,8.4,82.6,No,49.0,48.8,48.7,,73.2,54.9,1,C
2681,Male,18,Master,10.4,100.0,No,,61.4,65.3,80.6,75.6,70.7,1,B
2682,Female,17,Bachelor,10.7,87.3,No,78.5,64.2,72.1,61.1,68.9,69.0,1,B
2683,Male,15,Bachelor,8.7,75.7,Yes,83.4,90.7,73.8,83.0,80.5,82.3,1,A
2684,Male,18,Bachelor,8.2,78.4,Yes,74.6,67.5,62.5,63.3,60.3,65.6,1,B
2685,Male,17,Bachelor,10.9,88.3,Yes,73.1,63.0,77.3,64.3,77.6,71.1,1,B
2686,Male,16,Bachelor,12.8,89.1,Yes,67.7,76.6,75.2,71.8,69.7,72.2,1,B
2687,Male,17,Master,10.4,100.0,No,72.0,67.5,45.8,58.7,73.2,63.4,1,C
2688,Male,17,Graduate,17.8,79.7,Yes,79.8,79.4,72.6,83.2,92.2,81.4,1,A
2689,Female,18,High School,14.5,88.3,No,,,86.6,63.9,78.0,76.2,1,B
2690,Male,18,High School,4.0,79.5,No,48.2,54.6,55.3,55.9,58.7,54.5,1,C
2691,Female,18,Bachelor,14.6,84.1,No,75.4,71.5,60.7,62.3,76.2,69.2,1,B
2692,Female,17,High School,15.0,100.0,No,73.0,66.3,60.8,,77.8,69.5,1,B
2693,Male,16,High School,9.8,78.9,Yes,,,55.9,67.7,64.7,62.8,1,C
2694,Male,15,Graduate,4.5,92.7,No,62.3,46.7,62.3,,65.5,59.2,1,C
2695,Female,17,High School,12.0,91.1,Yes,63.6,56.6,,63.0,68.8,63.0,1,C
2696,Female,18,Graduate,12.0,87.8,Yes,77.3,72.6,87.6,77.0,83.2,79.5,1,B
2697,Female,15,Master,6.4,92.2,Yes,73.0,65.5,58.0,69.8,72.8,67.8,1,B
2698,Male,16,Master,4.7,78.7,Yes,56.0,59.9,58.9,60.1,,58.7,1,C
2699,Female,15,High School,11.6,100.0,No,59.0,77.2,59.2,58.2,72.2,65.2,1,B
2700,Female,18,High School,10.8,100.0,No,90.0,69.5,73.2,73.9,84.8,78.3,1,B
2701,Female,17,Bachelor,9.9,88.4,No,70.2,65.2,56.9,74.8,63.7,66.2,1,B
2702,Female,17,High School,11.6,100.0,No,65.4,47.9,56.5,64.8,60.7,59.1,1,C
2703,Male,18,High School,6.5,,No,66.0,81.8,61.5,74.0,,70.8,1,B
2704,Male,17,High School,9.8,91.2,No,77.5,58.3,71.2,,68.5,68.9,1,B
2705,Female,18,High School,14.7,99.5,No,75.2,68.1,69.3,,80.0,73.2,1,B
2706,Female,17,High School,10.3,84.3,No,39.9,58.9,50.8,56.8,53.0,51.9,1,C
2707,Male,17,Master,3.6,76.9,No,50.7,,55.7,59.8,51.2,54.4,1,C
2708,Male,17,High School,9.6,75.1,No,81.0,88.4,88.6,68.3,93.1,83.9,1,A
2709,Male,16,High School,6.6,100.0,No,51.8,55.4,63.9,57.8,54.2,56.6,1,C
2710,Male,16,Bachelor,,83.8,Yes,73.3,69.4,72.5,74.3,68.9,71.7,1,B
2711,Female,18,No Formal,13.6,86.5,Yes,68.5,74.7,66.5,67.7,72.3,69.9,1,B
2712,Female,16,High School,3.7,79.1,No,54.6,,65.4,64.6,,61.5,1,C
2713,Male,18,High School,15.8,95.6,No,67.0,60.1,71.1,,77.2,68.8,1,B
2714,Male,15,Bachelor,6.4,81.7,No,55.3,68.4,67.9,63.6,58.3,62.7,1,C
2715,Male,15,Graduate,19.8,84.1,No,66.0,71.8,61.3,65.7,75.2,68.0,1,B
2716,Male,16,Master,11.8,,Yes,78.2,72.1,80.6,72.3,79.4,76.5,1,B
2717,Female,15,Bachelor,5.8,79.5,No,57.8,55.7,57.1,57.1,59.0,57.3,1,C
2718,Female,15,High School,6.3,86.6,No,60.7,50.1,47.0,48.4,48.8,51.0,1,C
2719,Female,17,Bachelor,13.7,,No,84.7,77.0,75.9,72.8,77.9,77.7,1,B
2720,Male,17,High School,10.0,91.4,Yes,60.7,70.6,67.5,74.4,63.1,67.3,1,B
2721,Female,18,Master,11.5,89.0,No,68.2,,58.6,74.7,70.4,68.0,1,B
2722,Female,15,Master,20.1,89.7,Yes,90.3,81.4,87.4,70.2,92.6,84.4,1,A
2723,Female,18,No Formal,8.5,84.9,No,75.7,,64.7,76.4,79.6,74.1,1,B
2724,Male,18,High School,12.3,100.0,No,74.1,61.1,,56.3,63.6,63.8,1,C
2725,Male,15,High School,19.1,81.5,Yes,92.3,,81.8,84.2,97.1,88.8,1,A
2726,Male,16,Bachelor,13.4,89.7,No,70.4,75.2,62.9,76.7,78.4,72.7,1,B
2727,Male,15,Master,4.0,88.9,No,54.2,47.5,,59.7,60.4,55.4,1,C
2728,Male,17,Master,14.5,96.1,Yes,68.2,69.5,54.4,60.8,65.7,63.7,1,C
2729,Male,15,High School,6.2,96.8,No,66.1,67.9,66.1,62.9,75.6,67.7,1,B
2730,Female,16,High School,19.0,87.7,Yes,84.7,74.5,66.1,72.4,79.6,75.5,1,B
2731,Female,18,Bachelor,7.9,90.3,Yes,79.1,64.2,81.0,62.2,63.7,70.0,1,B
2732,Male,18,High School,26.8,,No,100.0,100.0,100.0,91.5,100.0,98.3,1,A
2733,Male,17,Graduate,19.3,69.8,No,97.1,85.6,75.2,83.7,92.0,86.7,1,A
2734,Female,17,Bachelor,8.0,75.3,No,,62.7,76.4,68.4,77.0,71.1,1,B
2735,Female,17,Master,12.1,83.2,Yes,60.2,56.5,59.1,71.8,73.3,64.2,1,C
2736,Female,18,Bachelor,15.8,83.5,No,97.8,83.8,87.3,71.3,93.4,86.7,1,A
2737,Other,17,Master,15.9,78.4,No,59.3,63.1,72.1,49.0,68.6,62.4,1,C
2738,Female,15,High School,14.2,94.0,Yes,64.8,74.8,79.9,65.3,79.6,72.9,1,B
2739,Female,18,Master,18.3,88.0,No,100.0,90.3,95.8,87.7,100.0,94.8,1,A
2740,Male,16,High School,11.4,86.3,Yes,66.7,53.5,67.7,67.7,81.9,67.5,1,B
2741,Male,18,Bachelor,10.2,78.0,Yes,72.2,71.0,74.7,70.4,84.6,74.6,1,B
2742,Male,15,High School,10.3,87.6,No,81.9,87.2,69.2,70.8,79.7,77.8,1,B
2743,Male,15,Bachelor,16.3,67.0,No,92.6,81.4,88.7,77.1,88.9,85.7,1,A
2744,Male,17,High School,13.8,86.7,Yes,57.7,66.5,53.1,70.6,76.1,64.8,1,C
2745,Female,18,High School,13.5,88.5,No,76.6,75.5,74.1,74.4,78.2,75.8,1,B
2746,Female,18,No Formal,16.0,89.9,Yes,81.3,60.9,66.4,,80.9,72.4,1,B
2747,Female,18,High School,1.7,75.5,No,56.2,67.9,64.6,73.0,73.9,67.1,1,B
2748,Male,16,Master,13.6,89.8,Yes,68.4,61.6,56.1,61.3,68.3,63.1,1,C
2749,Female,17,No Formal,13.1,79.7,No,,59.3,65.7,58.7,62.7,61.6,1,C
2750,Female,15,High School,20.3,81.5,Yes,74.2,78.7,81.6,,83.6,79.5,1,B
2751,Male,15,Master,4.4,93.7,No,46.0,45.3,56.1,53.2,53.1,50.7,1,C
2752,Female,17,High School,19.8,100.0,No,83.1,81.1,71.2,62.6,,74.5,1,B
2753,Male,15,High School,12.4,88.4,Yes,48.2,51.3,52.4,59.7,59.5,54.2,1,C
2754,Male,15,Bachelor,14.4,,Yes,69.2,86.5,58.6,62.1,72.0,69.7,1,B
2755,Female,17,Graduate,20.4,89.5,No,100.0,84.1,83.6,87.5,99.9,91.0,1,A
2756,Male,15,High School,14.8,95.5,Yes,76.3,79.2,77.4,73.4,75.5,76.4,1,B
2757,Male,18,Bachelor,14.0,93.0,No,71.6,61.3,75.2,63.9,77.6,69.9,1,B
2758,Female,16,Bachelor,13.2,100.0,No,77.2,65.4,65.9,69.3,79.7,71.5,1,B
2759,Female,17,Graduate,,82.3,No,84.3,79.0,88.4,80.4,78.8,82.2,1,A
2760,Male,16,High School,11.9,90.0,No,72.4,60.3,57.1,61.4,77.5,65.7,1,B
2761,Male,15,Master,8.4,100.0,No,71.8,,83.5,63.2,,72.8,1,B
2762,Male,15,Master,11.8,99.9,No,91.9,82.9,,78.5,85.3,84.6,1,A
2763,Female,18,Master,0.3,72.4,No,47.2,42.4,42.9,53.6,52.6,47.7,1,D
2764,Male,17,Graduate,14.1,88.0,No,87.3,81.1,80.4,85.0,73.4,81.4,1,A
2765,Male,15,Master,11.4,99.9,Yes,76.7,71.4,71.4,77.0,83.6,76.0,1,B
2766,Female,17,High School,10.3,,No,55.7,71.8,65.0,76.0,71.5,68.0,1,B
2767,Female,17,Bachelor,13.1,,No,86.6,,91.3,74.3,87.4,84.9,1,A
2768,Male,17,Bachelor,4.8,85.1,No,71.8,64.2,58.2,65.9,64.1,64.8,1,C
2769,Female,17,High School,21.6,79.9,Yes,,,79.1,73.1,88.0,80.1,1,A
2770,Female,17,Bachelor,11.5,100.0,No,,59.5,64.9,65.9,61.9,63.0,1,C
2771,Male,16,Bachelor,11.3,93.8,No,76.6,83.7,69.8,72.4,75.1,75.5,1,B
2772,Male,18,Bachelor,7.2,81.2,No,70.9,66.5,65.3,64.9,72.9,68.1,1,B
2773,Female,17,No Formal,12.1,86.4,No,80.8,72.7,58.3,54.1,79.0,69.0,1,B
2774,Male,16,High School,18.9,90.5,Yes,92.8,92.6,85.4,78.3,100.0,89.8,1,A
2775,Female,15,Graduate,17.2,92.4,Yes,91.0,93.7,86.7,84.8,90.7,89.4,1,A
2776,Male,17,Bachelor,16.3,80.8,No,55.9,56.3,59.5,61.8,74.1,61.5,1,C
2777,Male,15,Bachelor,,83.1,No,71.8,57.6,48.0,62.8,68.8,61.8,1,C
2778,Male,17,Master,10.2,74.8,No,76.8,91.7,75.5,69.6,72.0,77.1,1,B
2779,Male,16,Bachelor,4.7,96.3,No,61.8,47.1,58.0,62.3,65.9,59.0,1,C
2780,Male,16,Bachelor,11.0,85.3,No,72.0,61.7,81.8,76.6,84.7,75.4,1,B
2781,Male,16,Bachelor,10.8,91.7,Yes,79.6,77.0,77.4,81.6,79.9,79.1,1,B
2782,Female,18,Bachelor,17.2,99.4,No,85.1,80.1,85.4,76.7,80.9,81.6,1,A
2783,Other,15,Graduate,13.5,89.8,Yes,80.8,,73.0,67.4,82.0,75.8,1,B
2784,Female,18,Master,20.1,87.1,No,91.4,83.2,86.0,,84.4,86.2,1,A
2785,Female,17,High School,18.0,89.6,No,95.9,86.9,73.9,81.5,100.0,87.6,1,A
2786,Male,15,High School,9.7,88.5,Yes,77.3,68.5,72.3,61.7,79.3,71.8,1,B
2787,Female,16,Bachelor,3.0,98.0,No,63.1,51.0,,48.3,58.3,55.2,1,C
2788,Male,15,High School,18.9,90.5,Yes,83.3,72.9,76.3,62.3,63.2,71.6,1,B
2789,Female,16,Bachelor,18.8,83.6,Yes,100.0,95.4,100.0,88.2,,95.9,1,A
2790,Other,18,High School,5.2,96.4,Yes,69.8,45.7,,65.8,72.7,63.5,1,C
2791,Female,18,Bachelor,19.5,97.8,No,76.4,80.7,86.6,77.4,85.3,81.3,1,A
2792,Other,16,High School,13.9,77.3,Yes,76.2,,82.3,74.6,84.7,79.4,1,B
2793,Female,16,High School,12.8,100.0,No,70.7,69.4,70.7,,78.4,72.3,1,B
2794,Male,17,Master,20.1,90.9,No,81.3,62.0,88.4,83.1,81.4,79.2,1,B
2795,Male,18,Bachelor,18.7,90.3,Yes,95.2,80.5,83.1,78.6,99.9,87.5,1,A
2796,Female,18,No Formal,15.3,96.1,No,63.4,,64.8,65.2,,64.5,1,C
2797,Male,17,Graduate,14.4,83.5,No,97.1,77.4,87.8,78.7,89.1,86.0,1,A
2798,Female,18,Bachelor,15.1,95.6,No,82.0,84.4,71.1,86.5,85.4,81.9,1,A
2799,Other,16,High School,10.0,85.0,Yes,64.5,59.5,67.5,67.4,,64.7,1,C
2800,Male,15,Master,11.7,76.2,Yes,,70.9,74.8,63.4,68.0,69.3,1,B
2801,Female,15,Graduate,7.5,80.0,No,85.8,66.5,71.3,64.2,77.6,73.1,1,B
2802,Female,18,Master,10.3,92.5,No,71.6,63.3,82.9,60.9,77.0,71.1,1,B
2803,Female,17,High School,10.2,,No,84.9,89.3,77.4,77.5,75.8,81.0,1,A
2804,Female,16,No Formal,8.8,100.0,No,68.5,75.1,,63.9,78.9,71.6,1,B
2805,Female,15,High School,12.7,97.5,No,75.1,78.3,86.3,66.5,80.9,77.4,1,B
2806,Female,16,Master,10.4,98.7,Yes,61.5,70.7,70.6,68.6,74.6,69.2,1,B
2807,Female,18,Graduate,14.5,89.0,No,82.7,79.8,79.9,76.0,88.1,81.3,1,A
2808,Male,18,High School,3.9,90.1,No,64.9,65.4,57.5,70.2,63.1,64.2,1,C
2809,Male,15,Graduate,11.4,78.5,No,72.8,,67.0,56.0,67.4,65.8,1,B
2810,Female,18,High School,,,Yes,81.1,88.9,71.6,72.0,77.0,78.1,1,B
2811,Male,17,No Formal,10.4,91.0,No,62.6,65.2,54.3,56.3,57.9,59.3,1,C
2812,Female,18,High School,11.1,92.5,No,67.4,65.5,56.6,71.7,,65.3,1,B
2813,Female,18,No Formal,4.1,100.0,No,52.5,48.0,52.2,56.8,49.5,51.8,1,C
2814,Male,18,High School,13.8,83.2,No,73.8,67.1,81.7,82.7,84.3,77.9,1,B
2815,Female,16,Master,15.2,87.0,No,76.9,73.1,,70.8,72.2,73.2,1,B
2816,Female,16,Bachelor,14.5,90.6,No,66.4,73.7,65.3,60.0,57.8,64.6,1,C
2817,Female,15,Bachelor,17.2,80.5,Yes,92.3,77.1,86.3,82.4,87.7,85.2,1,A
2818,Male,15,High School,13.0,86.5,Yes,73.2,73.6,70.5,57.3,72.9,69.5,1,B
2819,Male,15,Master,14.4,91.9,No,77.3,65.7,66.6,55.5,67.7,66.6,1,B
2820,Male,18,High School,12.8,85.4,No,61.2,61.1,67.8,65.1,64.3,63.9,1,C
2821,Female,16,Bachelor,15.4,98.5,No,94.9,80.6,84.9,83.4,91.3,87.0,1,A
2822,Male,17,High School,4.1,75.9,No,54.6,44.2,38.8,64.4,51.1,50.6,1,C
2823,Female,18,No Formal,7.5,97.0,No,60.5,62.7,49.1,55.4,,56.9,1,C
2824,Male,18,High School,19.9,93.3,Yes,90.0,83.7,74.0,75.4,88.1,82.2,1,A
2825,Male,18,High School,0.0,83.4,No,41.2,,29.7,51.4,41.2,40.9,0,D
2826,Female,17,High School,11.3,,No,52.8,57.4,70.5,63.6,,61.1,1,C
2827,Female,15,Bachelor,17.9,71.4,No,77.6,60.8,66.4,70.5,74.9,70.0,1,B
2828,Male,17,High School,11.5,81.6,No,77.9,73.7,79.6,69.2,81.3,76.3,1,B
2829,Male,15,Bachelor,10.0,96.4,No,62.6,66.1,74.0,72.2,82.9,71.6,1,B
2830,Male,17,Graduate,12.6,,No,97.2,92.9,92.5,88.1,100.0,94.1,1,A
2831,Female,16,Master,10.2,97.3,Yes,61.7,63.2,88.2,70.1,63.9,69.4,1,B
2832,Female,18,Bachelor,12.2,83.0,No,72.1,61.8,82.3,60.6,68.4,69.0,1,B
2833,Male,18,High School,8.6,93.7,No,79.6,75.3,84.2,68.2,81.8,77.8,1,B
2834,Male,18,Master,17.5,82.3,No,88.8,90.1,81.6,77.5,88.8,85.4,1,A
2835,Male,15,High School,19.1,80.3,No,92.4,89.9,89.9,71.1,85.3,85.7,1,A
2836,Female,17,Master,11.3,87.1,Yes,,60.8,51.2,59.1,72.1,60.8,1,C
2837,Other,16,High School,5.1,82.7,Yes,72.1,72.5,79.2,69.2,74.6,73.5,1,B
2838,Male,17,Bachelor,9.4,75.7,Yes,60.2,76.6,47.4,59.8,68.9,62.6,1,C
2839,Female,18,Bachelor,,,Yes,64.5,,63.2,65.0,67.2,65.0,1,C
2840,Male,16,Graduate,14.5,88.9,No,86.4,93.4,93.3,73.4,82.9,85.9,1,A
2841,Male,16,High School,7.0,98.1,Yes,69.6,56.9,64.2,63.3,64.6,63.7,1,C
2842,Female,18,Bachelor,8.2,95.5,No,49.7,51.8,47.0,56.1,61.4,53.2,1,C
2843,Female,17,High School,14.6,97.8,Yes,79.0,72.7,,71.0,71.5,73.6,1,B
2844,Female,18,Master,16.7,93.8,No,78.4,74.5,76.5,72.0,81.1,76.5,1,B
2845,Female,17,Graduate,8.9,90.7,No,54.8,55.0,47.5,46.8,54.7,51.8,1,C
2846,Male,16,Bachelor,5.3,78.2,Yes,55.6,47.0,49.5,51.7,52.8,51.3,1,C
2847,Female,16,Bachelor,28.4,89.2,No,100.0,92.2,96.4,78.7,100.0,93.5,1,A
2848,Male,18,Graduate,15.9,,No,73.1,,78.3,72.4,79.2,75.8,1,B
2849,Female,16,Bachelor,10.7,99.7,Yes,71.4,75.0,72.9,78.3,77.3,75.0,1,B
2850,Male,15,Bachelor,16.3,93.5,No,75.2,72.2,81.3,66.2,75.9,74.2,1,B
2851,Female,16,Bachelor,11.4,97.9,Yes,83.7,75.4,73.0,71.1,77.4,76.1,1,B
2852,Male,15,Master,16.3,79.7,Yes,78.1,61.5,65.0,56.9,70.3,66.4,1,B
2853,Male,16,High School,12.8,85.4,No,,67.5,84.5,72.9,82.8,76.9,1,B
2854,Female,18,Master,12.5,91.4,Yes,62.8,53.3,72.2,55.3,65.3,61.8,1,C
2855,Male,18,Bachelor,11.4,97.3,No,50.0,,48.8,52.4,55.1,51.6,1,C
2856,Female,15,High School,4.8,86.8,Yes,68.7,71.6,61.4,73.3,72.5,69.5,1,B
2857,Male,18,Master,21.7,87.3,Yes,88.1,87.0,91.5,66.4,86.6,83.9,1,A
2858,Male,16,Bachelor,7.3,93.5,No,90.1,83.6,,70.5,80.9,81.3,1,A
2859,Male,16,High School,5.2,79.0,No,64.5,70.3,60.9,59.0,55.2,62.0,1,C
2860,Male,18,Bachelor,10.9,100.0,No,84.6,76.4,74.2,65.1,78.0,75.7,1,B
2861,Female,16,Graduate,7.2,81.0,Yes,71.8,71.5,,74.9,85.9,76.0,1,B
2862,Male,17,Graduate,11.7,72.7,No,76.1,82.0,85.4,70.0,66.9,76.1,1,B
2863,Female,17,No Formal,15.4,88.1,No,77.8,66.6,71.5,79.8,86.8,76.5,1,B
2864,Female,16,Graduate,17.0,,No,98.0,83.3,100.0,78.7,99.1,91.8,1,A
2865,Male,18,High School,16.1,92.7,No,81.6,73.7,72.0,64.2,79.0,74.1,1,B
2866,Female,15,Bachelor,10.5,94.0,No,67.9,,61.3,68.0,67.6,66.2,1,B
2867,Female,18,Master,,88.3,Yes,84.8,77.0,81.1,71.3,88.8,80.6,1,A
2868,Female,15,Bachelor,14.0,86.8,Yes,68.3,52.5,51.7,55.5,51.4,55.9,1,C
2869,Male,18,Bachelor,3.2,75.6,Yes,54.1,66.4,69.4,73.9,75.8,67.9,1,B
2870,Male,16,Bachelor,14.9,,No,94.7,78.0,78.7,78.6,88.8,83.8,1,A
2871,Female,17,Bachelor,4.7,89.6,Yes,61.2,75.7,58.2,73.2,77.3,69.1,1,B
2872,Female,18,Graduate,22.2,98.5,No,100.0,90.5,,84.9,95.8,92.8,1,A
2873,Female,15,Bachelor,10.0,90.8,Yes,85.1,65.7,64.7,62.7,70.7,69.8,1,B
2874,Male,17,Bachelor,11.1,93.0,No,72.8,,71.3,65.7,61.1,67.7,1,B
2875,Female,15,No Formal,8.2,100.0,Yes,56.0,53.5,42.8,60.0,63.7,55.2,1,C
2876,Male,16,Bachelor,8.9,90.6,No,81.7,84.2,80.0,76.5,77.4,80.0,1,B
2877,Female,17,High School,23.4,87.0,Yes,93.3,84.7,82.6,78.5,83.9,84.6,1,A
2878,Male,15,Bachelor,16.7,81.5,No,87.2,78.4,77.7,61.7,74.3,75.9,1,B
2879,Female,18,Master,4.3,100.0,No,62.7,67.9,,,70.3,67.0,1,B
2880,Male,16,Master,19.5,92.2,No,79.5,81.2,75.3,58.5,81.9,75.3,1,B
2881,Male,16,Master,18.0,80.5,Yes,65.8,70.5,66.1,62.3,70.3,67.0,1,B
2882,Female,16,Master,10.6,78.6,Yes,72.2,71.5,,,75.3,73.0,1,B
2883,Male,18,High School,13.5,98.0,No,70.9,73.1,59.8,76.0,70.0,70.0,1,B
